minutes,avg_duration_internal,avg_duration_through,avg_time_per_unit_internal,avg_time_per_unit_through,avg_daily_difference
5,155.14285714285714,49.666666666666664,2.730930427493713,3.348314606741573,0.0
10,246.0,143.66666666666666,3.2560474669100867,2.9953667953667953,0.0
