minutes,avg_duration_internal,avg_duration_through,avg_time_per_unit_internal,avg_time_per_unit_through,avg_daily_difference
5,164.33333333333334,69.55555555555556,2.285935085007728,3.083743842364532,0.0
10,290.17241379310343,91.76470588235294,2.89922480620155,3.056825604180274,0.0
